Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01311","Avocados","1992","1992","1000 USD","3459","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01311","Avocados","1995","1995","1000 USD","2114","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01311","Avocados","1996","1996","1000 USD","1966","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01311","Avocados","1997","1997","1000 USD","2386","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01311","Avocados","1998","1998","1000 USD","2250","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01311","Avocados","1999","1999","1000 USD","2354","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01311","Avocados","2000","2000","1000 USD","3369","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01311","Avocados","2001","2001","1000 USD","3317","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01311","Avocados","2002","2002","1000 USD","3996","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01311","Avocados","2003","2003","1000 USD","3927","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01311","Avocados","2004","2004","1000 USD","7768","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01311","Avocados","2005","2005","1000 USD","3151","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01311","Avocados","2006","2006","1000 USD","3436","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01311","Avocados","2007","2007","1000 USD","3775","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01311","Avocados","2009","2009","1000 USD","2627","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01311","Avocados","2010","2010","1000 USD","4444","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01311","Avocados","2011","2011","1000 USD","3804","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01311","Avocados","2012","2012","1000 USD","3385","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01311","Avocados","2013","2013","1000 USD","4284","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01311","Avocados","2014","2014","1000 USD","2212","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01311","Avocados","2015","2015","1000 USD","1704","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01312","Bananas","1991","1991","1000 USD","8906","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01312","Bananas","1992","1992","1000 USD","7605","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01312","Bananas","1995","1995","1000 USD","5897","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01312","Bananas","1996","1996","1000 USD","5620","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01312","Bananas","1997","1997","1000 USD","6535","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01312","Bananas","1998","1998","1000 USD","6750","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01312","Bananas","1999","1999","1000 USD","8532","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01312","Bananas","2000","2000","1000 USD","20900","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01312","Bananas","2001","2001","1000 USD","11368","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01312","Bananas","2002","2002","1000 USD","12130","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01312","Bananas","2003","2003","1000 USD","13550","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01312","Bananas","2004","2004","1000 USD","17512","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01312","Bananas","2005","2005","1000 USD","22446","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01312","Bananas","2006","2006","1000 USD","15859","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01312","Bananas","2007","2007","1000 USD","27646","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01312","Bananas","2009","2009","1000 USD","23070","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01312","Bananas","2010","2010","1000 USD","26984","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01312","Bananas","2011","2011","1000 USD","55626","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01312","Bananas","2012","2012","1000 USD","20272","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01312","Bananas","2013","2013","1000 USD","50223","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01312","Bananas","2014","2014","1000 USD","26246","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01312","Bananas","2015","2015","1000 USD","29044","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2003","2003","1000 USD","20","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2004","2004","1000 USD","17","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2005","2005","1000 USD","25","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2006","2006","1000 USD","123","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2007","2007","1000 USD","205","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2009","2009","1000 USD","1015","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2010","2010","1000 USD","946","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2011","2011","1000 USD","569","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2012","2012","1000 USD","751","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2013","2013","1000 USD","513","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2014","2014","1000 USD","367","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2015","2015","1000 USD","338","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","1997","1997","1000 USD","2255","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","1998","1998","1000 USD","2260","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","1999","1999","1000 USD","2887","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2000","2000","1000 USD","3011","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2001","2001","1000 USD","3302","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2002","2002","1000 USD","3232","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2003","2003","1000 USD","2556","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2004","2004","1000 USD","3474","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2005","2005","1000 USD","4817","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2006","2006","1000 USD","2996","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2007","2007","1000 USD","2536","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2009","2009","1000 USD","1821","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2010","2010","1000 USD","1499","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2011","2011","1000 USD","1423","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2012","2012","1000 USD","1003","E","Estimated value"
"QV","Value of Agricultural Production","630","Puerto Rico","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2013","2013","1000 USD","1631","E","Estimated value"
"QV","Value of Agricultural Production","634","Qatar","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2018","2018","1000 USD","674","E","Estimated value"
"QV","Value of Agricultural Production","634","Qatar","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2019","2019","1000 USD","405","E","Estimated value"
"QV","Value of Agricultural Production","634","Qatar","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2020","2020","1000 USD","291","E","Estimated value"
"QV","Value of Agricultural Production","634","Qatar","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2021","2021","1000 USD","285","E","Estimated value"
"QV","Value of Agricultural Production","634","Qatar","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2022","2022","1000 USD","236","E","Estimated value"
"QV","Value of Agricultural Production","634","Qatar","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2017","2017","1000 USD","393","E","Estimated value"
"QV","Value of Agricultural Production","634","Qatar","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2018","2018","1000 USD","90","E","Estimated value"
"QV","Value of Agricultural Production","634","Qatar","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2019","2019","1000 USD","101","E","Estimated value"
"QV","Value of Agricultural Production","634","Qatar","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2020","2020","1000 USD","49","E","Estimated value"
"QV","Value of Agricultural Production","634","Qatar","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2021","2021","1000 USD","254","E","Estimated value"
"QV","Value of Agricultural Production","634","Qatar","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2022","2022","1000 USD","576","E","Estimated value"
"QV","Value of Agricultural Production","410","Republic of Korea","57","Gross Production Value (current thousand US$)","01341","Apples","1991","1991","1000 USD","714455","E","Estimated value"
"QV","Value of Agricultural Production","410","Republic of Korea","57","Gross Production Value (current thousand US$)","01341","Apples","1992","1992","1000 USD","813148","E","Estimated value"
"QV","Value of Agricultural Production","410","Republic of Korea","57","Gross Production Value (current thousand US$)","01341","Apples","1993","1993","1000 USD","693805","E","Estimated value"
"QV","Value of Agricultural Production","410","Republic of Korea","57","Gross Production Value (current thousand US$)","01341","Apples","1994","1994","1000 USD","913579","E","Estimated value"
"QV","Value of Agricultural Production","410","Republic of Korea","57","Gross Production Value (current thousand US$)","01341","Apples","1995","1995","1000 USD","1143745","E","Estimated value"
"QV","Value of Agricultural Production","410","Republic of Korea","57","Gross Production Value (current thousand US$)","01341","Apples","1996","1996","1000 USD","757872","E","Estimated value"
"QV","Value of Agricultural Production","410","Republic of Korea","57","Gross Production Value (current thousand US$)","01341","Apples","1997","1997","1000 USD","706755","E","Estimated value"
"QV","Value of Agricultural Production","410","Republic of Korea","57","Gross Production Value (current thousand US$)","01341","Apples","1998","1998","1000 USD","382071","E","Estimated value"
"QV","Value of Agricultural Production","410","Republic of Korea","57","Gross Production Value (current thousand US$)","01341","Apples","1999","1999","1000 USD","620806","E","Estimated value"
"QV","Value of Agricultural Production","410","Republic of Korea","57","Gross Production Value (current thousand US$)","01341","Apples","2000","2000","1000 USD","460934","E","Estimated value"
"QV","Value of Agricultural Production","410","Republic of Korea","57","Gross Production Value (current thousand US$)","01341","Apples","2001","2001","1000 USD","350399","E","Estimated value"
"QV","Value of Agricultural Production","410","Republic of Korea","57","Gross Production Value (current thousand US$)","01341","Apples","2002","2002","1000 USD","548083","E","Estimated value"
"QV","Value of Agricultural Production","410","Republic of Korea","57","Gross Production Value (current thousand US$)","01341","Apples","2003","2003","1000 USD","354659","E","Estimated value"
"QV","Value of Agricultural Production","410","Republic of Korea","57","Gross Production Value (current thousand US$)","01341","Apples","2004","2004","1000 USD","412281","E","Estimated value"
"QV","Value of Agricultural Production","410","Republic of Korea","57","Gross Production Value (current thousand US$)","01341","Apples","2005","2005","1000 USD","456053","E","Estimated value"
"QV","Value of Agricultural Production","410","Republic of Korea","57","Gross Production Value (current thousand US$)","01341","Apples","2006","2006","1000 USD","926642","E","Estimated value"
"QV","Value of Agricultural Production","410","Republic of Korea","57","Gross Production Value (current thousand US$)","01341","Apples","2007","2007","1000 USD","797296","E","Estimated value"
"QV","Value of Agricultural Production","410","Republic of Korea","57","Gross Production Value (current thousand US$)","01341","Apples","2008","2008","1000 USD","619056","E","Estimated value"
"QV","Value of Agricultural Production","410","Republic of Korea","57","Gross Production Value (current thousand US$)","01341","Apples","2009","2009","1000 USD","727805","E","Estimated value"
"QV","Value of Agricultural Production","410","Republic of Korea","57","Gross Production Value (current thousand US$)","01341","Apples","2010","2010","1000 USD","833912","E","Estimated value"
"QV","Value of Agricultural Production","498","Republic of Moldova","57","Gross Production Value (current thousand US$)","01341","Apples","2013","2013","1000 USD","42620","E","Estimated value"
"QV","Value of Agricultural Production","498","Republic of Moldova","57","Gross Production Value (current thousand US$)","01341","Apples","2014","2014","1000 USD","33086","E","Estimated value"
"QV","Value of Agricultural Production","498","Republic of Moldova","57","Gross Production Value (current thousand US$)","01341","Apples","2015","2015","1000 USD","46006","E","Estimated value"
"QV","Value of Agricultural Production","498","Republic of Moldova","57","Gross Production Value (current thousand US$)","01341","Apples","2016","2016","1000 USD","56049","E","Estimated value"
"QV","Value of Agricultural Production","498","Republic of Moldova","57","Gross Production Value (current thousand US$)","01341","Apples","2017","2017","1000 USD","97148","E","Estimated value"
"QV","Value of Agricultural Production","498","Republic of Moldova","57","Gross Production Value (current thousand US$)","01341","Apples","2018","2018","1000 USD","92243","E","Estimated value"
"QV","Value of Agricultural Production","498","Republic of Moldova","57","Gross Production Value (current thousand US$)","01341","Apples","2019","2019","1000 USD","100398","E","Estimated value"
"QV","Value of Agricultural Production","498","Republic of Moldova","57","Gross Production Value (current thousand US$)","01341","Apples","2020","2020","1000 USD","118443","E","Estimated value"
"QV","Value of Agricultural Production","498","Republic of Moldova","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2013","2013","1000 USD","3938","E","Estimated value"
"QV","Value of Agricultural Production","498","Republic of Moldova","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2014","2014","1000 USD","3871","E","Estimated value"
"QV","Value of Agricultural Production","498","Republic of Moldova","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2015","2015","1000 USD","4714","E","Estimated value"
"QV","Value of Agricultural Production","498","Republic of Moldova","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2016","2016","1000 USD","2938","E","Estimated value"
"QV","Value of Agricultural Production","498","Republic of Moldova","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2017","2017","1000 USD","4927","E","Estimated value"
"QV","Value of Agricultural Production","498","Republic of Moldova","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2018","2018","1000 USD","6633","E","Estimated value"
"QV","Value of Agricultural Production","498","Republic of Moldova","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2019","2019","1000 USD","5978","E","Estimated value"
"QV","Value of Agricultural Production","498","Republic of Moldova","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2020","2020","1000 USD","7464","E","Estimated value"
"QV","Value of Agricultural Production","498","Republic of Moldova","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","1994","1994","1000 USD","270","E","Estimated value"
"QV","Value of Agricultural Production","498","Republic of Moldova","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","1995","1995","1000 USD","246","E","Estimated value"
"QV","Value of Agricultural Production","498","Republic of Moldova","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","1996","1996","1000 USD","294","E","Estimated value"
"QV","Value of Agricultural Production","498","Republic of Moldova","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","1997","1997","1000 USD","82","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01341","Apples","1993","1993","1000 USD","248145","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01341","Apples","1994","1994","1000 USD","108100","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01341","Apples","1995","1995","1000 USD","226719","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01341","Apples","1996","1996","1000 USD","244372","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01341","Apples","1997","1997","1000 USD","202877","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01341","Apples","1998","1998","1000 USD","130536","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01341","Apples","1999","1999","1000 USD","160602","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01341","Apples","2000","2000","1000 USD","206092","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01341","Apples","2001","2001","1000 USD","160995","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01341","Apples","2002","2002","1000 USD","181863","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01341","Apples","2003","2003","1000 USD","314248","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01341","Apples","2004","2004","1000 USD","469382","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01341","Apples","2005","2005","1000 USD","387556","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01341","Apples","2006","2006","1000 USD","420372","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01341","Apples","2007","2007","1000 USD","434760","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01341","Apples","2008","2008","1000 USD","477439","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01341","Apples","2009","2009","1000 USD","376752","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01341","Apples","2010","2010","1000 USD","375776","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01341","Apples","2011","2011","1000 USD","533144","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01341","Apples","2012","2012","1000 USD","357726","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01341","Apples","2013","2013","1000 USD","430566","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01341","Apples","2014","2014","1000 USD","421383","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01341","Apples","2015","2015","1000 USD","317320","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01341","Apples","2016","2016","1000 USD","307348","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01341","Apples","2017","2017","1000 USD","238317","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01344.02","Cherries","1993","1993","1000 USD","33143","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01344.02","Cherries","1994","1994","1000 USD","32770","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01344.02","Cherries","1995","1995","1000 USD","42537","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01344.02","Cherries","1996","1996","1000 USD","43846","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01344.02","Cherries","1997","1997","1000 USD","48172","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01344.02","Cherries","1998","1998","1000 USD","58842","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01344.02","Cherries","1999","1999","1000 USD","48594","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2000","2000","1000 USD","35893","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2001","2001","1000 USD","44970","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2002","2002","1000 USD","48798","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2003","2003","1000 USD","76476","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2004","2004","1000 USD","43311","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2005","2005","1000 USD","120136","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2006","2006","1000 USD","122735","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2007","2007","1000 USD","88993","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2008","2008","1000 USD","130820","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2009","2009","1000 USD","102836","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2010","2010","1000 USD","125411","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2011","2011","1000 USD","153557","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2012","2012","1000 USD","151937","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2013","2013","1000 USD","157427","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2014","2014","1000 USD","174558","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2015","2015","1000 USD","117995","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2016","2016","1000 USD","132055","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2017","2017","1000 USD","106776","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","1993","1993","1000 USD","17285","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","1994","1994","1000 USD","19496","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","1995","1995","1000 USD","16631","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","1996","1996","1000 USD","19195","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","1997","1997","1000 USD","12933","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","1998","1998","1000 USD","23927","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","1999","1999","1000 USD","20464","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2000","2000","1000 USD","28114","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2001","2001","1000 USD","22072","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2002","2002","1000 USD","24762","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2003","2003","1000 USD","28908","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2004","2004","1000 USD","32590","E","Estimated value"
